index,deposit
25880,33321.611072517124
25881,33321.611072517124
25882,24975.064069080854
25883,39001.954371644075
25884,38124.69652743968
25885,46437.21245064457
25886,122574.22260236565
25887,58190.670616539275
25888,21929.711427377217
25889,75479.08623724656
25890,23050.267059397647
25891,23050.267059397647
25892,35408.52809491569
25893,32063.181374568416
25894,32063.181374568416
25895,36800.038463606594
25896,32438.356383418075
25897,40428.54121600309
25898,29811.491567811914
25899,31510.375424479556
25900,32163.30765301476
25901,54103.96223515074
25902,53988.92395082711
25903,36083.213164904286
25904,29006.53189793842
25905,41050.88729055014
25906,31769.565028931618
25907,50336.14780035412
25908,52768.01409524638
25909,41945.22710217505
25910,43792.80990322012
25911,44301.27908898067
25912,65851.20943066494
25913,26614.456046910873
25914,33416.676427631275
25915,55888.985225573815
25916,71128.20327549728
25917,44706.18054089006
25918,36805.84758330621
25919,69779.61483933874
25920,52263.90597767927
25921,7201.676243800782
25922,31171.39979353267
25923,38356.12750424711
25924,16107.609157695028
25925,27879.29106443147
25926,25154.00677713886
25927,98428.02347605614
25928,39847.56690242626
25929,35433.466876009436
25930,79130.5749146306
25931,23138.270660028316
25932,38334.93518517351
25933,56967.70406234515
25934,36873.19828495433
25935,28954.214358571666
25936,25313.50709093119
25937,16392.482096027372
25938,23625.453875397943
25939,20210.2611904544
25940,57735.22849439292
25941,81734.69471729385
25942,60139.37158369457
25943,21954.8326238958
25944,30001.406469602047
25945,26796.56095388258
25946,54761.385375253914
25947,30001.406469602047
25948,104715.36292280372
25949,41421.63097713237
25950,54232.787940625654
25951,68472.72235706278
25952,68472.72235706278
25953,91430.59584152066
25954,53706.666711752965
25955,55265.77439289151
25956,68839.31258503746
25957,36108.94116441751
25958,38180.4379308259
25959,50946.72821743785
25960,41659.6789737155
25961,18172.77848726645
25962,35053.28921687768
25963,38522.17391258418
25964,15911.243685962743
25965,14808.136797522087
25966,22153.443850838583
25967,55059.745983820336
25968,22556.394807997814
25969,57735.22849439292
25970,31806.539479362353
25971,42043.35365361813
25972,19194.398277292028
25973,31311.151965343743
25974,20210.2611904544
25975,26816.860306502374
25976,30712.59173948356
25977,40714.67585011847
25978,21991.018897161775
25979,23832.632975154465
25980,18993.6934985704
25981,41446.64676775238
25982,46708.7481688617
25983,27810.120359803575
25984,57451.25909609542
25985,29247.86770172797
25986,101844.86725824633
25987,51307.600979990544
25988,53314.17499604294
25989,12022.32792852622
25990,10197.190889194437
25991,12022.32792852622
25992,12022.32792852622
25993,29195.646026060058
25994,26461.381667729624
25995,47147.379415138144
25996,53552.656825241094
25997,34165.92840000214
25998,34165.92840000214
25999,48387.352449214064
26000,14252.657756488894
26001,28756.016255385537
26002,22398.30014367758
26003,133173.9828980341
26004,23464.752527926277
26005,43023.786507130375
26006,26461.381667729624
26007,15127.128767393056
26008,28654.413838606637
26009,12419.919426943728
26010,17493.153674746412
26011,13417.568751845607
26012,33056.020114613166
26013,20210.2611904544
26014,21991.018897161775
26015,35363.515785696654
26016,25159.433700233687
26017,43872.3710421769
26018,33336.76214445321
26019,17477.18645767359
26020,22153.443850838583
26021,12795.884023038108
26022,17477.18645767359
26023,53684.15124166674
26024,57735.22849439292
26025,45538.48209963396
26026,42916.85046142838
26027,77061.54656871446
26028,53896.170100308445
26029,95683.49464120944
26030,60048.86881187386
26031,42602.707494690774
26032,46588.09365359303
26033,21987.134088908526
26034,59335.906064157236
26035,48048.49686347743
26036,41237.386647812724
26037,27019.087422417386
26038,21958.478233525107
26039,28473.59487930929
26040,23372.827833796015
26041,21115.82808366465
26042,33991.33796071852
26043,22936.656256027127
26044,22123.528443373867
26045,31004.705199347172
26046,30876.807826373315
26047,33227.65238286847
26048,16009.152705304168
26049,18484.555917589387
26050,28659.232473224445
26051,30059.22773519306
26052,30059.22773519306
26053,16862.897619873238
26054,51884.37314157962
26055,11487.538328229573
26056,29457.426627388577
26057,28352.348590134487
26058,12290.477685478381
26059,51515.113797437174
26060,22988.52521128792
26061,23477.514429819286
26062,24000.330669106515
26063,44828.130798685146
26064,46066.40282329024
26065,29553.979106550214
26066,21900.14379856324
26067,42185.43543995584
26068,24679.02011449132
26069,34010.813984064815
26070,9310.751983090444
26071,21054.252703818638
26072,31797.45733376526
26073,18877.18390173449
26074,17942.161425046434
26075,25257.53820250947
26076,25885.477491768386
26077,33634.86048882749
26078,19711.119185843374
26079,51419.897570701396
26080,24091.570705330134
26081,19711.119185843374
26082,33294.617871369664
26083,12725.745234443619
26084,35320.11334108442
26085,12725.745234443619
26086,27353.55105397879
26087,21655.476990571166
26088,29767.044400079703
26089,39782.16497519803
26090,34841.0937783276
26091,27694.894139681524
26092,34509.691709537336
26093,34841.0937783276
26094,23971.821309294894
26095,26486.83961070916
26096,45564.63467678515
26097,17519.226936311734
26098,45017.6010850435
26099,17843.65174883907
26100,49214.640158354705
26101,27212.050449925682
26102,33575.97891356221
26103,17188.593287503198
26104,16104.193858343553
26105,22043.532743088585
26106,33504.263194104926
26107,28241.147307367002
26108,33696.64755790807
26109,21882.171097914525
26110,44426.49494211376
26111,22358.356955207204
26112,22358.356955207204
26113,15025.736771707134
26114,43786.79868998833
26115,16353.211102366917
26116,31707.138649102846
26117,20181.053755455057
26118,78256.89610144559
26119,23733.79293098369
26120,23248.78177987219
26121,22343.791814592285
26122,19091.15215350353
26123,13257.402882410253
26124,15364.907343627008
26125,31502.57230978253
26126,21625.912226992237
26127,39790.26259906173
26128,27755.472715747084
26129,59985.22152481412
26130,16027.197773506337
26131,50136.665759992015
26132,50307.488709111974
26133,35980.37063032002
26134,14122.481056774077
26135,37458.10992490106
26136,36758.364718209945
26137,61920.99136914166
26138,27675.9769421662
26139,19291.950218620274
26140,31936.064866594315
26141,22689.739914064656
26142,29373.55769045967
26143,46213.386793660124
26144,44294.94432852938
26145,25083.06534457509
26146,6882.029082894844
26147,47606.16738987019
26148,98667.16822680132
26149,55707.430470315194
26150,25030.153639597745
26151,75479.08623724656
26152,34255.087551260694
26153,50396.52014526109
26154,50396.52014526109
26155,44083.69097213319
26156,51277.705847910074
26157,17844.466469115847
26158,32855.70045279953
26159,25627.201948334656
26160,52420.445340868995
26161,29774.716345149183
26162,28592.454221864868
26163,22875.034375461957
26164,60691.540349822186
26165,47299.83284262493
26166,36414.96786272317
26167,23974.970863243063
26168,46533.57357888167
26169,58720.275458498756
26170,58455.24074273236
26171,50245.12227102017
26172,59451.14133843854
26173,54041.59640605346
26174,39550.55778428992
26175,59058.415340132546
26176,35070.56426189132
26177,69779.61483933874
26178,23372.431088139583
26179,66935.3177303054
26180,17747.77199097648
26181,43460.17610345327
26182,59451.14133843854
26183,29568.64277343329
26184,42979.85345176091
26185,14695.95275089068
26186,46984.502998341326
26187,14688.336520618897
26188,24354.479205792733
26189,31078.519360159782
26190,47679.02250200257
26191,14070.933647187438
26192,62683.00199772809
26193,47350.101825418715
26194,56333.62262792842
26195,35648.64204739618
26196,16008.725006089146
26197,14825.642535426217
26198,18485.482701622685
26199,27460.038925130957
26200,47172.228018963324
26201,38316.90888486797
26202,34798.08246860093
26203,27946.40557658969
26204,56503.102289879025
26205,72279.48639220055
26206,38518.674341550875
26207,17673.365878160974
26208,45091.43870883541
26209,35823.027002753246
26210,13432.821957682816
26211,24336.862892154153
26212,27314.306520668346
26213,45621.08167945507
26214,36640.836645339186
26215,102659.16051105372
26216,60191.85589491765
26217,23517.328456497504
26218,26042.13085393211
26219,71184.2702379329
26220,50179.069427157556
26221,27228.65721029659
26222,41839.645248247056
26223,162225.59406050594
26224,18208.43351177442
26225,19127.67689394707
26226,41839.645248247056
26227,18436.361538628043
26228,36243.612667723304
26229,28032.652755661366
26230,30916.728711917945
26231,30916.728711917945
26232,41735.04897126154
26233,24336.862892154153
26234,36640.836645339186
26235,19661.269713695172
26236,47477.426208983205
26237,17981.699432300597
26238,68952.60441965872
26239,51163.03820464829
26240,20998.72442656611
26241,36510.06447163637
26242,55839.18484137473
26243,19859.05552826977
26244,19887.601347649186
26245,22999.60195588319
26246,72728.96628707873
26247,48022.621394654685
26248,25462.323474911824
26249,13126.167570704218
26250,37843.33149087808
26251,12628.407009804336
26252,38823.70799668364
26253,58550.68255786128
26254,65611.65477743332
26255,10467.442692908047
26256,20104.849237630802
26257,32348.20824455395
26258,25669.870419667783
26259,31119.069043240037
26260,13768.173308616748
26261,24068.062603966853
26262,19972.24960345467
26263,24725.781703255347
26264,57464.04938027817
26265,37403.41199898003
26266,18651.951602078294
26267,60242.935652224434
26268,60256.45886420017
26269,30373.197404186645
26270,19550.45610631569
26271,19253.59872212141
26272,35986.43150693941
26273,53184.456589483634
26274,19658.14329828167
26275,29557.696914058284
26276,46431.67423517464
26277,16604.92987325823
26278,19180.464543463277
26279,49301.18983705471
26280,21509.581927383708
26281,32574.242186221127
26282,32071.30457648726
26283,39658.563707204325
26284,41973.54971476182
26285,67247.83818049497
26286,53184.456589483634
26287,18885.589660387195
26288,89156.60458782876
26289,144425.58683202922
26290,43779.58328432932
26291,19545.47463507435
26292,72066.16439486835
26293,43150.95216199272
26294,56965.85225804618
26295,50835.240952726046
26296,22461.876729571362
26297,21120.413853548598
26298,49317.97321106828
26299,49193.25272068088
26300,18798.737674364995
26301,40301.43780497098
26302,60680.08235827537
26303,56456.8329450084
26304,19550.45610631569
26305,46289.00531385862
26306,14265.326602701727
26307,47385.16887600923
26308,47523.77474295591
26309,60680.08235827537
26310,17981.699432300597
26311,60777.20126593712
26312,8604.55844735756
26313,20034.013033642317
26314,42260.63010845897
26315,13432.821957682816
26316,62430.579565853004
26317,49317.97321106828
26318,19859.05552826977
26319,40692.42164473425
26320,162225.59406050594
26321,18041.919145825996
26322,52248.9726177205
26323,9985.16827950289
26324,16280.041450525114
26325,54001.28892596381
26326,26335.47602866517
26327,76466.3351571335
26328,25972.982557218267
26329,21468.339147552953
26330,11743.769356200692
26331,43941.514750785405
26332,19859.05552826977
26333,47885.980744210276
26334,44765.59488894573
26335,25033.338256876625
26336,29574.701955358516
26337,67718.1066829327
26338,47813.15243377878
26339,42630.04671945507
26340,18160.274061588214
26341,47813.15243377878
26342,38909.6022538363
26343,30247.803015833128
26344,17152.110261606267
26345,21208.124758597856
26346,44067.076497166265
26347,43526.08486471068
26348,47885.980744210276
26349,45442.21044501698
26350,45442.21044501698
26351,40127.88394559119
26352,23993.790477357325
26353,23011.892875168734
26354,21721.974728520843
26355,46046.0599088301
26356,40301.43780497098
26357,30958.056788355432
26358,11634.0499447703
26359,40350.3415399068
26360,21588.251575646576
26361,55127.038378003184
26362,38863.40593538717
26363,21564.661046494297
26364,56444.480146360715
26365,34182.431156268576
26366,39018.15613106452
26367,98646.2022249662
26368,20039.30581686036
26369,42273.20839830769
26370,19343.914729918633
26371,73982.93415075121
26372,79063.36122770667
26373,46169.44504219703
26374,54471.86139584561
26375,54106.60227408675
26376,54471.86139584561
26377,17121.85933744483
26378,8604.55844735756
26379,18200.52891294654
26380,76098.30884590522
26381,51775.67978585273
26382,79830.9900810253
26383,21484.895801917773
26384,32469.762518590254
26385,37423.39442019509
26386,23461.389703285466
26387,22468.99260067562
26388,46843.00316745
26389,25090.568381119447
26390,13162.857921444722
26391,30756.944860957297
26392,13054.078646738255
26393,38972.65323571329
26394,19997.163206275065
26395,24342.632373214692
26396,51107.562137201676
26397,15773.904829263745
26398,22991.74306693531
26399,47239.26406616108
26400,23814.326161315483
26401,47239.26406616108
26402,24719.419604808943
26403,47239.26406616108
26404,14098.524489730755
26405,55821.49849394965
26406,63548.35049177065
26407,51662.27021426007
26408,34662.65614244431
26409,23785.18837381978
26410,28735.0685776586
26411,24277.08550535947
26412,21677.4047225271
26413,36831.12329011444
26414,59192.67314729413
26415,30343.562838073543
26416,37943.79077999168
26417,37943.79077999168
26418,41047.00747796674
26419,28735.0685776586
26420,53608.113884306105
26421,23091.475928644115
26422,53552.656825241094
26423,21677.4047225271
26424,29095.6879429856
26425,17202.872449847866
26426,52852.364405497385
26427,62326.52590540789
26428,36787.35172737049
26429,44357.65116473004
26430,46850.62310451498
26431,19352.029597276334
26432,33126.83409817643
26433,62326.52590540789
26434,16978.969804663404
26435,36966.41799882273
26436,63665.22402866582
26437,74557.4541683663
26438,58169.84425591333
26439,16978.969804663404
26440,42697.63243367885
26441,16027.197773506337
26442,41789.734597311486
26443,16679.021867109797
26444,31654.950414904182
26445,15288.888466326847
26446,14110.322781846986
26447,33102.32629310888
26448,17351.68419294881
26449,42056.57593598722
26450,17352.466679231853
26451,14470.913025552405
26452,27390.839548006086
26453,16960.40467322835
26454,43510.08413536873
26455,26638.28804906261
26456,14470.913025552405
26457,21226.548198843582
26458,42783.03806601024
26459,23202.888910196398
26460,27504.988813389013
26461,25054.544888737375
26462,26888.813273120464
26463,14217.126781418348
26464,17592.523317688847
26465,26638.28804906261
26466,31943.060189543387
26467,21217.518390721598
26468,9105.02065259827
26469,37106.849962795546
26470,27172.262599063673
26471,18129.57050863903
26472,32661.92136619681
26473,11851.325509997308
26474,29432.398656149802
26475,18386.889376705745
26476,15486.617803727333
26477,31485.95972331613
26478,36887.09606175341
26479,25694.217283279842
26480,8193.71200401609
26481,30248.57990350141
26482,35111.42598035843
26483,112996.76395061774
26484,39198.610433654794
26485,31935.15757212064
26486,22290.100452613304
26487,42355.53448845736
26488,34586.407455917404
26489,38447.95528075548
26490,38447.95528075548
26491,9423.452460110944
26492,31597.608385849693
26493,32273.91136346556
26494,31597.608385849693
26495,32273.91136346556
26496,28976.55153090842
26497,31935.15757212064
26498,23822.652169142817
26499,14470.913025552405
26500,14470.913025552405
26501,31982.426908469148
26502,32543.48356237202
26503,11357.984228948633
26504,17162.602728903614
26505,41315.687265152475
26506,71529.99768462965
26507,14426.691447134253
26508,24804.39986843132
26509,21012.118064664086
26510,39361.13309504621
26511,22676.4059557071
26512,48178.21155636919
26513,32439.86059141773
26514,20909.575351039606
26515,36370.03241050407
26516,55614.925763918465
26517,23726.709973447934
26518,41789.734597311486
26519,17699.749477009234
26520,21187.19058444491
26521,52146.64286540508
26522,53427.388784561146
26523,64339.380305259874
26524,9245.19410153707
26525,56586.12364921231
26526,54232.787940625654
26527,41134.781090189674
26528,23462.493066183928
26529,59318.50833721143
26530,23928.993053838676
26531,23825.818084475457
26532,42327.07410204011
26533,28093.787442564528
26534,48273.40538614636
26535,28219.197150201304
26536,30554.22879855973
26537,42385.85642022332
26538,33056.616035779836
26539,42385.85642022332
26540,61133.81427094288
26541,81959.11955737119
26542,32022.998814684288
26543,81959.11955737119
26544,17351.68419294881
26545,81959.11955737119
26546,17351.68419294881
26547,40477.32320360144
26548,25479.232865308677
26549,29834.039467307448
26550,23774.189161398128
26551,38084.62911724752
26552,46750.95928772102
26553,13038.177436102284
26554,22626.71666795724
26555,43327.998909322654
26556,44582.801160404626
26557,40948.60422713905
26558,58967.615314846356
26559,46768.847459484656
26560,50968.24293971468
26561,49129.85001672323
26562,43327.998909322654
26563,43182.20874299218
26564,19990.36064396258
26565,28300.235985581734
26566,24203.662979067474
26567,52330.944649257406
26568,49499.880027949876
26569,50287.52662904112
26570,22698.24768514529
26571,32970.13335046061
26572,26497.905089831307
26573,20141.106778937643
26574,10636.345641648599
26575,21226.641903376105
26576,55755.13166454023
26577,56847.14384812131
26578,47420.07858880165
26579,19781.87185428617
26580,11444.015695911205
26581,29014.413610423002
26582,29014.413610423002
26583,46591.32563857287
26584,13818.824785443681
26585,52068.768428842144
26586,35864.38451360416
26587,43532.32700289737
26588,22740.31735334235
26589,28140.017689486955
26590,22759.08051625805
26591,35253.49975774505
26592,32717.0247735766
26593,43158.53602252417
26594,35999.76231724034
26595,26123.066806211424
26596,22273.71681865437
26597,21794.12065037064
26598,39772.89885472414
26599,35633.40832257097
26600,31984.46306072759
26601,72031.56161589554
26602,86605.41898218024
26603,35152.39062003743
26604,63665.22402866582
26605,63464.73198965819
26606,27737.032479196598
26607,15835.536879389861
26608,33232.37353200922
26609,52517.55239543363
26610,19211.822108011867
26611,55858.88908476054
26612,67545.72640009712
26613,29737.588180103423
26614,30018.259558243866
26615,28636.104519396777
26616,33547.81913274704
26617,19405.947878584742
26618,28636.104519396777
26619,16128.607031065401
26620,37269.46071582617
26621,67545.72640009712
26622,27839.117864375585
26623,34328.081941421
26624,34344.63417335935
26625,50717.265134062254
26626,28094.18032726148
26627,34035.597310911704
26628,23855.840846656985
26629,54227.53777417698
26630,21288.094288728902
26631,42873.91429597052
26632,21288.094288728902
26633,27465.23860880826
26634,19620.117288176996
26635,33809.71417656403
26636,48558.514765661304
26637,45192.09667994207
26638,27487.023902669152
26639,39962.50873665984
26640,27679.506595684692
26641,38354.67626191792
26642,45192.09667994207
26643,45192.09667994207
26644,44280.02159278852
26645,19685.074611717544
26646,22483.463194261585
26647,20016.75315168804
26648,24963.073297569645
26649,24963.073297569645
26650,117240.13135365782
26651,15694.815543475499
26652,22815.65413365949
26653,20357.109494972803
26654,41565.686872982595
26655,55994.390405666054
26656,38156.54206368383
26657,9912.29446341885
26658,28940.425156504658
26659,51812.91231971119
26660,16145.109594561405
26661,20995.38252601837
26662,30859.1575568832
26663,71725.832450193
26664,39570.8351557017
26665,28940.425156504658
26666,40842.24820467765
26667,31368.842949727637
26668,15600.941746348386
26669,48671.43865982759
26670,17446.659507312834
26671,23263.294343504636
26672,12458.195172995293
26673,27954.669779001208
26674,59913.80070342896
26675,26854.054749653467
26676,34202.49834749635
26677,13497.032434383427
26678,73098.28082789248
26679,28184.67216841441
26680,25770.210120339074
26681,26862.48709649016
26682,37156.491615970095
26683,38362.40726330521
26684,28671.916565163487
26685,17296.93732370885
26686,16197.539832874845
26687,20172.93325385835
26688,20172.93325385835
26689,28134.41610514103
26690,29022.441839040177
26691,18061.233601494136
26692,29255.899362168504
26693,29623.342847047265
26694,29623.342847047265
26695,22045.485355537265
26696,9410.881253470714
26697,34715.59630545868
26698,21601.065742903047
26699,22272.35983045831
26700,44181.75174607106
26701,19772.40261639533
26702,29654.74354053555
26703,31342.795627507843
26704,49201.69026059257
26705,37501.26308214101
26706,31056.94490678512
26707,33997.16612372858
26708,9383.117512853658
26709,21593.2971506509
26710,29587.29497484135
26711,35449.4587960201
26712,51590.8226767555
26713,15290.91519762768
26714,13594.303572383558
26715,39593.346699317095
26716,24008.79790049241
26717,39949.1243050615
26718,71304.0244299118
26719,17993.036301166863
26720,28272.592247337954
26721,26034.46869763544
26722,20146.936386086323
26723,19391.691792843194
26724,21328.472367204577
26725,41809.75711244727
26726,12763.337522801314
26727,41062.79412902624
26728,39150.80671029063
26729,36241.71537873536
26730,36728.17496670793
26731,27685.93055963685
26732,18065.06818907357
26733,19341.61819088516
26734,21962.509537350154
26735,20040.44080406235
26736,20146.936386086323
26737,11223.788069302587
26738,19341.61819088516
26739,23642.378913591154
26740,115162.10091258967
26741,50338.08251909601
26742,34036.22218199102
26743,24761.545233660137
26744,20470.247646561205
26745,35384.67375846509
26746,28951.014769586334
26747,28951.014769586334
26748,16208.769878616757
26749,13162.857921444722
26750,25043.950126319793
26751,39828.366278664456
26752,38138.35078237038
26753,21434.73305126365
26754,43321.36964059288
26755,29094.7603607138
26756,13899.698041546426
26757,21103.991503142573
26758,14707.469676544211
26759,27352.47344678003
26760,51544.03451348827
26761,13675.102937938445
26762,78539.37080551071
26763,44636.10318797626
26764,36750.1972312404
26765,15133.687585667329
26766,34130.33668590128
26767,64752.91174491273
26768,27840.82752420246
26769,27918.996908728946
26770,29954.570218977547
26771,28795.221439463352
26772,46867.83883914404
26773,10833.725147848038
26774,22448.228753392028
26775,28545.174949967033
26776,38590.79992556263
26777,23115.88800600036
26778,16921.80906437014
26779,28884.730558320505
26780,28884.730558320505
26781,32534.155963534133
26782,49177.99314689325
26783,35609.22616243973
26784,22750.99818604746
26785,35609.22616243973
26786,29714.43450497608
26787,29714.43450497608
26788,22265.115684229007
26789,20740.150307377942
26790,23821.430137605086
26791,19679.538141334204
26792,32383.776116145462
26793,49983.714890062256
26794,12864.195719218409
26795,50956.70543732682
26796,17917.728171988478
26797,44333.550588315054
26798,14985.904764112462
26799,27297.191877228386
26800,49700.41019140944
26801,47304.34751553901
26802,22030.009704060147
26803,23878.41840155224
26804,82868.1568366462
26805,82868.1568366462
26806,16393.229978891977
26807,49184.11024303292
26808,20589.96474330445
26809,30738.036564100134
26810,28171.81622930774
26811,28373.33217739611
26812,12726.836781937935
26813,16020.829625937435
26814,23424.45402970315
26815,38148.43543665678
26816,67758.01924681367
26817,78692.22825959127
26818,35499.91411427454
26819,36863.92952180807
26820,39359.78575580342
26821,21934.819501671966
26822,32393.971385530684
26823,22448.228753392028
26824,17647.901731304617
26825,19341.61819088516
26826,40842.24820467765
26827,41661.32459493776
26828,36863.92952180807
26829,32970.13335046061
26830,14256.810534536862
26831,10773.187096037926
26832,22783.767811296217
26833,54881.14973164565
26834,9489.784260656119
26835,34017.7213988881
26836,25094.465756510228
26837,31118.875059392598
26838,87398.1312851599
26839,25564.43910260904
26840,40171.757298557925
26841,13226.614047447605
26842,37722.567943232614
26843,39197.16331939079
26844,117002.55035044659
26845,50786.97110055344
26846,31487.444162993383
26847,35219.76174727461
26848,46935.75645592215
26849,55023.51785970159
26850,35248.37429985129
26851,36243.612667723304
26852,19853.94415651712
26853,15207.590974457442
26854,15207.590974457442
26855,44907.64331373099
26856,52999.423113160905
26857,42935.221659997995
26858,58852.984533272705
26859,44907.64331373099
26860,56585.012860252704
26861,22921.286652954146
26862,25741.716131084235
26863,60767.37952734124
26864,25380.352045101317
26865,32976.30617685653
26866,40870.87763426532
26867,40086.57380469459
26868,40086.57380469459
26869,79415.62195811285
26870,43709.82069487465
26871,47955.32590390779
26872,61055.63449520806
26873,44868.8453280964
26874,73854.4245803629
26875,39330.46506628387
26876,39312.577150283105
26877,30704.30105378191
26878,42378.95806416156
26879,35703.422634547846
26880,57638.871879543345
26881,26090.776190552573
26882,46090.558677508365
26883,41165.73800281491
26884,21368.614279582096
26885,65078.14493120458
26886,45862.453117291116
26887,66676.71424314019
26888,118859.39366573872
26889,61348.511434495864
26890,51883.11672409704
26891,51883.11672409704
26892,47475.557777358285
26893,69523.10832399495
26894,13248.250208097174
26895,38209.15309036408
26896,14451.622872761307
26897,17768.935627738563
26898,31734.245374653412
26899,17768.935627738563
26900,6591.4102051565305
26901,21941.52367113614
26902,61454.88265473731
26903,36836.7481414682
26904,38884.98335514334
26905,51124.44251681091
26906,44729.665607686504
26907,23955.170522876324
26908,104845.45106171367
26909,45875.3633332692
26910,71250.32756635062
26911,20454.506113602278
26912,116656.10147126683
26913,38162.50290966548
26914,46663.70226855842
26915,92070.89671788465
26916,39575.12371777369
26917,21432.859444144597
26918,33284.32739824655
26919,33448.77902178412
26920,36914.988996788285
26921,36914.988996788285
26922,34819.959684736394
26923,36959.07200521767
26924,25293.719681053
26925,15057.682931415417
26926,13050.174529848451
26927,70591.54164890642
26928,37397.337716966664
26929,22318.496331741215
26930,51124.44251681091
26931,46296.25602953803
26932,39933.619556098834
26933,54006.13816469843
26934,48848.81982353001
26935,22252.449154050817
26936,42436.06032608828
26937,32525.859638383892
26938,60168.24780704626
26939,35466.15771533291
26940,20261.056513845673
26941,31629.053782046576
26942,50957.244180852394
26943,40410.70106440652
26944,38521.213024951256
26945,19735.9042487398
26946,128463.87469801577
26947,45057.16854373509
26948,61027.970402626524
26949,67207.98344984747
26950,89460.17656247882
26951,35929.56048505814
26952,59615.94682066591
26953,97914.91099594728
26954,31354.7130358451
26955,47099.87163809208
26956,17128.402836476263
26957,13166.041719770503
26958,27050.084765494026
26959,24455.17532197713
26960,25891.63181980634
26961,25891.63181980634
26962,20753.456573522166
26963,21967.90431165161
26964,51571.69883986692
26965,24684.95642987254
26966,29012.787789756025
26967,81260.45778046978
26968,57436.279981665946
26969,23389.246259841675
26970,41345.032267730116
26971,58933.27600391722
26972,56585.012860252704
26973,27800.434278820212
26974,35244.79013304129
26975,38980.11161711218
26976,123217.38362902224
26977,59081.70651475085
26978,52447.95745152733
26979,13783.303410689214
26980,40219.7108437557
26981,35725.56163758382
26982,30954.818970452026
26983,75462.19088184071
26984,34880.455512221946
26985,23312.127151295543
26986,60399.35112027403
26987,19644.677921557373
26988,12447.53203708941
26989,28583.374397872605
26990,37902.729549939606
26991,46074.524576204414
26992,36855.49823803134
26993,28583.374397872605
26994,34519.81565601763
26995,14674.314667075816
26996,51574.82250647729
26997,46958.1682417954
26998,40436.40597927422
26999,55197.55924185027
27000,17284.79455221017
27001,31235.47542964765
27002,16018.516496373853
27003,13734.677675769055
27004,87467.45629151704
27005,13653.174128783534
27006,22534.11797481286
27007,34991.51342226779
27008,21111.182361677656
27009,43941.00246226611
27010,22356.52562934977
27011,14213.12746039031
27012,49685.166651755535
27013,41075.40792533003
27014,41541.475135331166
27015,40428.54121600309
27016,42813.32867211057
27017,45750.18013204576
27018,36859.74756224394
27019,69476.9076801414
27020,23554.976098844985
27021,46948.01333940568
27022,23323.21349857734
27023,38568.111359556584
27024,35625.35417511378
27025,32798.38458287308
27026,36523.208533762794
27027,30582.373072584385
27028,15091.04231833805
27029,34967.35349442526
27030,18731.75346556305
27031,21252.38726639105
27032,21252.38726639105
27033,40707.69934184303
27034,44101.2513755511
27035,23004.871860617062
27036,37291.61812045915
27037,12842.942000152549
27038,10627.824949433561
27039,10627.824949433561
27040,12842.942000152549
27041,19504.118182840975
27042,25514.45979627204
27043,19504.118182840975
27044,24823.31033406795
27045,26829.79892464313
27046,28763.68454368354
27047,23199.690240385367
27048,17006.33456167812
27049,22138.29125980352
27050,7743.954769878649
27051,22619.5272962319
27052,34162.4970395679
27053,22060.572149819407
27054,13105.10843304823
27055,19299.981188438927
27056,18765.116485503488
27057,22060.572149819407
27058,29652.013496579286
27059,28609.556957658802
27060,29652.013496579286
27061,21596.217747619863
27062,29652.013496579286
27063,28956.54574290942
27064,38461.808850937865
27065,9496.140348217235
27066,11124.83552072305
27067,57116.47343736761
27068,55544.521046296955
27069,73655.75208721931
27070,13152.069372411841
27071,13152.069372411841
27072,22658.652323538678
27073,100879.14279047197
27074,11124.83552072305
27075,47911.86607583326
27076,7926.655333603556
27077,7926.655333603556
27078,28438.401197744035
27079,28906.158285521426
27080,13360.238492926257
27081,58541.66744922622
27082,172794.90144134368
27083,47911.86607583326
27084,58455.24074273236
27085,27006.577373490505
27086,38203.18734139357
27087,19204.055072615556
27088,17883.14296347953
27089,28408.7588645057
27090,48456.81196192627
27091,39354.696541237616
27092,55445.62294050068
27093,42979.46510254435
27094,19658.14329828167
27095,73302.51989919486
27096,144836.0961175405
27097,44196.5801584391
27098,85984.84599214353
27099,13011.405507201101
27100,18505.099874691896
27101,19262.760241551357
27102,47498.559017045736
27103,49083.87631618624
27104,60747.35792275088
27105,31486.931893480298
27106,35709.77785354349
27107,21638.76072554689
27108,22185.27607895549
27109,33084.503918007205
27110,21935.280390902106
27111,20404.75356920171
27112,13606.276769379809
27113,16200.8786649696
27114,17981.699432300597
27115,49051.076439356635
27116,49051.076439356635
27117,17981.699432300597
27118,17981.699432300597
27119,24598.173895270033
27120,18330.541328157964
27121,17981.699432300597
27122,17981.699432300597
27123,21564.661046494297
27124,33266.43008323397
27125,37417.336643096125
27126,58170.72436221773
27127,59186.92511424615
27128,39966.41544231852
27129,37208.42764457052
27130,50570.24579584545
27131,26938.777790885797
27132,35559.758461609126
27133,61769.19374388744
27134,52946.47217589833
27135,26567.644822770395
27136,97759.30866137924
27137,20716.38483506829
27138,51847.36045347459
27139,34326.4373504734
27140,43213.57751349293
27141,20553.49980371175
27142,43710.69977212967
27143,55124.52188527563
27144,19845.182868853564
27145,39447.827083626784
27146,46724.70533147181
27147,17711.56248793941
27148,51720.447851616045
27149,17149.452845568783
27150,33034.55081900581
27151,20636.17244119697
